Department,Course Number,Course Name,Request Type,Grade,StudentNumber,Grade
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240523,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240527,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240528,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,4240243,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250923,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240535,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240536,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250778,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250533,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240958,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2251011,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240548,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240549,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2230580,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250925,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250559,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240575,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250563,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250570,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250582,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,4250611,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240607,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250967,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250595,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240610,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250597,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240621,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240623,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240624,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250613,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250622,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250618,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,4250639,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,4250640,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250625,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240647,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240646,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250369,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240657,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2241074,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,4240303,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250648,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250930,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240665,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240670,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250657,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240680,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250669,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250670,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250671,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250677,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250679,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240695,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240696,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240698,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250689,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250690,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240706,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250691,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240709,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250693,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240719,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250703,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250701,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250715,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240931,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240733,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240734,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250945,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250725,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240740,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250735,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250737,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,4240330,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240750,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240751,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240754,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250947,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240762,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250754,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240772,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240773,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250765,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2241103,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240771,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2241023,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250782,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250785,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,4250806,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2241030,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240804,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250802,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250804,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240809,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240810,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250812,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240814,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240816,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250995,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240822,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240826,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240996,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250835,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250839,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240843,12
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250848,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250850,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250852,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250870,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2251083,11
Applied Life,10161,PE 3-4 Recreational Education,R,11,2250875,11
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240878,12
Applied Life,10161,PE 3-4 Recreational Education,R,12,2240895,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240017,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250027,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250034,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240042,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250047,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250048,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250051,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240053,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250064,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250066,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240077,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250072,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250904,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240084,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240100,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2251041,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250095,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250097,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250099,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240113,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250108,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250126,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240144,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240149,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,4250126,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241089,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250145,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240161,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,4250136,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240170,12
Applied Life,10162,PE 3-4 Recreational Education,A,12,2240180,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250161,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240192,12
Applied Life,10162,PE 3-4 Recreational Education,A,12,2240196,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250184,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240223,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240228,12
Applied Life,10162,PE 3-4 Recreational Education,A,12,2241119,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250906,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250907,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250216,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2231108,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250220,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240237,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240977,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250226,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240247,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241102,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240249,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250246,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240259,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240265,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250261,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250249,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240272,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240289,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240288,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250285,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250286,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250287,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,4230291,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240306,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2231033,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240312,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240313,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250300,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250301,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240332,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240992,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240341,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250323,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240344,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250325,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250330,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240353,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240359,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240335,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240366,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250360,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2251065,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240380,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240382,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,4250337,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240386,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240376,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240375,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250375,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240387,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2231065,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240389,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,4250198,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250380,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240390,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240393,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240421,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240916,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240954,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240409,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250912,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250412,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241099,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250417,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240428,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,4240198,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250425,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240917,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2241123,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250429,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,4240936,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250001,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240448,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240460,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250443,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250455,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240471,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250466,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240478,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240479,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250469,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250471,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240500,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250474,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250976,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,4240224,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240492,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250482,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250484,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250487,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250488,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240510,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241060,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250497,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250919,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240528,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,4240243,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250923,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240535,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240536,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250778,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250533,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240958,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2251011,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240548,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240549,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250542,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240556,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2230580,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,4250572,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250925,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250559,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241122,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240575,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250563,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241081,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2241028,12
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250570,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,2250582,11
Applied Life,10162,PE 3-4 Recreational Education,R,11,4250611,11
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240601,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240605,12
Applied Life,10162,PE 3-4 Recreational Education,R,12,2240607,12
